78120
2003-10-04/05:30:00      2344.1
2003-10-04/06:30:00      2324.0
2003-10-04/07:30:00      2300.1
2003-10-04/08:30:00      2302.9
2003-10-04/09:30:00      2304.6
2003-10-04/10:30:00      2301.6
2003-10-04/11:30:00      2294.4
2003-10-04/12:30:00      2287.1
2003-10-04/13:30:00      2287.2
2003-10-04/14:30:00      2296.0
2003-10-04/15:30:00      2302.0
2003-10-04/16:30:00      2304.1
2003-10-04/17:30:00      2307.2
2003-10-04/18:30:00      2308.6
2003-10-04/19:30:00      2308.0
2003-10-04/20:30:00      2307.0
2003-10-04/21:30:00      2316.0
2003-10-04/22:30:00      2322.7
2003-10-04/23:30:00      2321.1
2003-10-05/00:30:00      2323.7
2003-10-05/01:30:00      2319.9
2003-10-05/02:30:00      2316.3
2003-10-05/03:30:00      2312.5
2003-10-05/04:30:00      2300.5
2003-10-05/05:30:00      2293.6
2003-10-05/06:30:00      2289.6
2003-10-05/07:30:00      2283.2
2003-10-05/08:30:00      2277.9
2003-10-05/09:30:00      2268.1
2003-10-05/10:30:00      2262.0
2003-10-05/11:30:00      2260.6
2003-10-05/12:30:00      2258.2
2003-10-05/13:30:00      2253.2
2003-10-05/14:30:00      2250.9
2003-10-05/15:30:00      2261.1
2003-10-05/16:30:00      2270.0
2003-10-05/17:30:00      2263.2
2003-10-05/18:30:00      2257.8
2003-10-05/19:30:00      2260.6
2003-10-05/20:30:00      2258.6
2003-10-05/21:30:00      2253.7
2003-10-05/22:30:00      2249.3
2003-10-05/23:30:00      2243.6
2003-10-06/00:30:00      2243.4
2003-10-06/01:30:00      2243.9
2003-10-06/02:30:00      2243.3
2003-10-06/03:30:00      2246.2
2003-10-06/04:30:00      2240.0
2003-10-06/05:30:00      2233.9
2003-10-06/06:30:00      2237.1
2003-10-06/07:30:00      2238.0
2003-10-06/08:30:00      2239.6
2003-10-06/09:30:00      2241.4
2003-10-06/10:30:00      2237.7
2003-10-06/11:30:00      2231.6
2003-10-06/12:30:00      2229.7
2003-10-06/13:30:00      2228.0
2003-10-06/14:30:00      2228.8
2003-10-06/15:30:00      2232.6
2003-10-06/16:30:00      2237.4
2003-10-06/17:30:00      2248.4
2003-10-06/18:30:00      2251.0
2003-10-06/19:30:00      2246.6
2003-10-06/20:30:00      2246.1
2003-10-06/21:30:00      2251.4
2003-10-07/14:30:00      2254.5
2003-10-07/15:30:00      2252.7
2003-10-07/16:30:00      2250.4
2003-10-07/17:30:00      2250.2
2003-10-07/18:30:00      2248.7
2003-10-07/19:30:00      2243.5
2003-10-07/20:30:00      2242.2
2003-10-07/21:30:00      2245.9
2003-10-07/22:30:00      2248.0
2003-10-07/23:30:00      2240.8
2003-10-08/00:30:00      2228.0
2003-10-08/01:30:00      2217.3
2003-10-08/02:30:00      2214.8
2003-10-08/03:30:00      2214.7
2003-10-08/04:30:00      2214.1
2003-10-08/05:30:00      2217.5
2003-10-08/06:30:00      2219.7
2003-10-08/07:30:00      2220.6
2003-10-08/08:30:00      2224.3
2003-10-08/09:30:00      2229.3
2003-10-08/10:30:00      2229.7
2003-10-08/11:30:00      2231.2
2003-10-08/12:30:00      2232.1
2003-10-08/13:30:00      2223.0
2003-10-08/14:30:00      2218.4
2003-10-08/15:30:00      2219.5
2003-10-08/16:30:00      2223.0
2003-10-08/17:30:00      2228.2
2003-10-08/18:30:00      2226.8
2003-10-08/19:30:00      2226.4
2003-10-08/20:30:00      2234.0
2003-10-08/21:30:00      2247.7
2003-10-08/22:30:00      2252.8
2003-10-08/23:30:00      2247.5
2003-10-09/00:30:00      2251.2
2003-10-09/01:30:00      2253.6
2003-10-09/02:30:00      2251.6
2003-10-09/03:30:00      2243.7
2003-10-09/04:30:00      2228.7
2003-10-09/05:30:00      2223.9
2003-10-09/06:30:00      2226.2
2003-10-09/07:30:00      2219.8
2003-10-09/08:30:00      2217.8
2003-10-09/09:30:00      2226.8
2003-10-09/10:30:00      2238.7
2003-10-09/11:30:00      2237.0
2003-10-09/12:30:00      2233.3
2003-10-09/13:30:00      2236.7
2003-10-09/14:30:00      2236.8
2003-10-09/15:30:00      2240.2
2003-10-09/16:30:00      2240.7
2003-10-09/17:30:00      0
2003-10-09/18:30:00      0
2003-10-09/19:30:00      0
2003-10-09/20:30:00      0
2003-10-09/21:30:00      0
2003-10-09/22:30:00      0
2003-10-09/23:30:00      0
2003-10-10/00:30:00      0
2003-10-10/01:30:00      0
2003-10-09/17:30:00      2237.1
2003-10-09/18:30:00      2240.7
2003-10-09/19:30:00      2259.0
2003-10-09/20:30:00      2270.4
2003-10-09/21:30:00      2273.8
2003-10-09/22:30:00      2275.7
2003-10-09/23:30:00      2282.3
2003-10-10/00:30:00      2274.8
2003-10-10/01:30:00      2271.5
2003-10-10/02:30:00      2274.3
2003-10-10/03:30:00      2283.9
2003-10-10/04:30:00      2287.5
2003-10-10/05:30:00      2290.7
2003-10-10/06:30:00      2302.7
2003-10-10/07:30:00      2305.9
2003-10-10/08:30:00      2311.3
2003-10-10/09:30:00      2320.1
2003-10-10/10:30:00      2325.3
2003-10-10/11:30:00      2322.7
2003-10-10/12:30:00      2308.9
2003-10-10/13:30:00      2299.9
2003-10-10/14:30:00      2297.2
2003-10-10/15:30:00      2291.4
2003-10-10/16:30:00      2287.0
2003-10-10/17:30:00      2286.4
2003-10-10/18:30:00      2285.1
2003-10-10/19:30:00      2277.3
2003-10-10/20:30:00      2273.0
2003-10-10/21:30:00      2272.9
2003-10-10/22:30:00      2265.6
2003-10-10/23:30:00      2267.8
2003-10-11/00:30:00      2272.6
2003-10-11/01:30:00      2271.4
2003-10-11/02:30:00      2271.9
2003-10-11/03:30:00      2271.6
2003-10-11/04:30:00      2274.5
2003-10-11/05:30:00      2280.9
2003-10-11/06:30:00      2288.9
2003-10-11/07:30:00      2294.8
2003-10-11/08:30:00      2298.8
2003-10-11/09:30:00      2302.6
2003-10-11/10:30:00      2301.1
2003-10-11/11:30:00      2300.7
2003-10-11/12:30:00      2300.7
2003-10-11/13:30:00      2298.2
2003-10-11/14:30:00      2298.7
2003-10-11/15:30:00      2300.2
2003-10-11/16:30:00      2302.9
2003-10-11/17:30:00      2300.5
2003-10-11/18:30:00      2292.2
2003-10-11/19:30:00      2286.9
2003-10-11/20:30:00      2283.0
2003-10-11/21:30:00      2285.0
2003-10-11/22:30:00      2284.8
2003-10-11/23:30:00      2273.2
2003-10-12/00:30:00      2273.9
2003-10-12/01:30:00      2276.9
2003-10-12/02:30:00      2284.1
2003-10-12/03:30:00      2291.0
2003-10-12/04:30:00      2291.7
2003-10-12/05:30:00      2294.4
2003-10-12/06:30:00      2293.8
2003-10-12/07:30:00      2292.1
2003-10-12/08:30:00      2296.4
2003-10-12/09:30:00      2302.4
2003-10-12/10:30:00      2303.6
2003-10-12/11:30:00      2300.9
2003-10-12/12:30:00      2299.7
2003-10-12/13:30:00      2301.7
2003-10-12/14:30:00      2302.0
2003-10-12/15:30:00      2298.3
2003-10-12/16:30:00      2297.9
2003-10-12/17:30:00      2298.4
2003-10-12/18:30:00      2298.5
2003-10-12/19:30:00      2295.4
2003-10-12/20:30:00      2293.1
2003-10-12/21:30:00      2296.2
2003-10-12/22:30:00      2294.6
2003-10-12/23:30:00      2288.0
2003-10-13/00:30:00      2289.0
2003-10-13/01:30:00      2282.3
2003-10-13/02:30:00      2278.7
2003-10-13/03:30:00      2277.5
2003-10-13/04:30:00      2274.3
2003-10-13/05:30:00      2273.4
2003-10-13/06:30:00      2270.2
2003-10-13/07:30:00      2269.1
2003-10-13/08:30:00      2266.4
2003-10-13/09:30:00      2265.1
2003-10-13/10:30:00      2265.7
2003-10-13/11:30:00      2263.4
2003-10-13/12:30:00      2259.7
2003-10-13/13:30:00      2254.6
2003-10-13/14:30:00      2250.4
2003-10-13/15:30:00      2251.4
2003-10-13/16:30:00      2256.9
2003-10-13/17:30:00      2260.8
2003-10-13/18:30:00      2265.3
2003-10-13/19:30:00      2266.5
2003-10-13/20:30:00      2263.2
2003-10-13/21:30:00      2263.8
2003-10-13/22:30:00      2262.8
2003-10-13/23:30:00      2258.6
2003-10-14/00:30:00      2260.6
2003-10-14/01:30:00      2256.7
2003-10-14/02:30:00      2255.6
2003-10-14/03:30:00      2256.1
2003-10-14/04:30:00      2256.4
2003-10-14/05:30:00      2258.7
2003-10-14/06:30:00      2260.1
2003-10-14/07:30:00      2261.0
2003-10-14/08:30:00      2260.6
2003-10-14/09:30:00      2261.4
2003-10-14/10:30:00      2262.3
2003-10-14/11:30:00      2260.5
2003-10-14/12:30:00      2256.5
2003-10-14/13:30:00      2256.6
2003-10-14/14:30:00      2257.2
2003-10-14/15:30:00      2254.2
2003-10-14/16:30:00      2256.9
2003-10-14/17:30:00      2259.1
2003-10-14/18:30:00      2256.9
2003-10-14/19:30:00      2255.8
2003-10-14/20:30:00      2255.0
2003-10-14/21:30:00      2253.3
2003-10-14/22:30:00      2249.7
2003-10-14/23:30:00      2243.3
2003-10-15/00:30:00      2244.9
